Date,Close,High,Low,Open,Volume,daily_return,volatility,avg_volatility,avg_volume,volume_spike,behavior_label
2024-02-16,3941.944580078125,3960.707934118615,3915.017833584227,3927.574137323032,1307556,0.00611713445077422,0.007716453941769915,0.010875542697108513,1212310.4,1.0785653575189986,NORMAL
2024-02-19,3918.550537109375,3941.944584755052,3871.953600131452,3936.931574545264,772291,-0.005934645323777299,0.008071905411269531,0.008339347141514557,1164025.4,0.6634657628605012,NORMAL
2024-02-20,3848.702880859375,3913.01273687665,3828.9851329612898,3897.830569871723,1193648,-0.017824870596545916,0.00957704212095146,0.008325334060321057,1151272.0,1.036807982822478,NORMAL
2024-02-21,3811.320068359375,3879.92678741508,3800.91219749732,3831.8495388516026,1885939,-0.009713093906498882,0.009270599687812605,0.008305932079977051,1250203.2,1.5085059772683354,NORMAL
2024-02-22,3902.6044921875,3910.099995811368,3791.7452639252624,3791.7452639252624,2982052,0.023950867990842672,0.01624834884883112,0.010176870002126926,1628297.2,1.8313929422712267,FOMO_BUY
2024-02-23,3869.1845703125,3943.567999377252,3863.7416870619977,3943.567999377252,2538072,-0.008563491878795904,0.016037865779994467,0.011841152369771837,1874400.4,1.3540714139839065,NORMAL
2024-02-26,3820.438720703125,3867.1790230115994,3802.964754049245,3853.8109967592127,1379284,-0.012598481339813117,0.016547402494459337,0.013536251786409798,1995799.0,0.6910936421954315,NORMAL
2024-02-27,3919.1240234375,3937.839357082856,3818.4819565893167,3818.4819565893167,2960475,0.025830882249097575,0.01933769208349892,0.01548838177891929,2349164.4,1.2602246994718633,NORMAL
2024-02-28,3933.01708984375,3967.343994861852,3904.418873205376,3910.721036534811,1939225,0.003544941758200304,0.017878663720655278,0.017209994585487824,2359821.6,0.8217676285359876,NORMAL
2024-02-29,3910.243408203125,3951.302347555784,3881.072417457666,3913.9672652685513,3772719,-0.005790384613235888,0.015364001199004808,0.017033125055522562,2517955.0,1.4983266182278874,NORMAL
2024-03-01,3909.52734375,3953.116567239845,3902.318111115717,3921.7973761015874,2043265,-0.0001831252887282142,0.014566574324981993,0.01673886676452007,2418993.6,0.8446756535445153,NORMAL
2024-03-04,3896.493408203125,3932.014119419607,3891.9100379868287,3919.6965305132103,1749271,-0.003333890365982972,0.012687884746602889,0.015966963214948778,2492991.0,0.7016756177619574,NORMAL
2024-03-05,3830.990234375,3880.547327718726,3800.339164448949,3878.637609545636,2070859,-0.016810800626590017,0.00771258935088783,0.01364194266842656,2315067.8,0.8945133269962979,NORMAL
2024-03-06,3880.833740234375,3888.1861084028096,3779.7618150673534,3813.754890991915,1744204,0.013010606347188203,0.010749348841649428,0.012216079692625389,2276063.6,0.7663248074438693,NORMAL
2024-03-07,3923.134033203125,3937.838769501806,3855.4343858729776,3881.502084875083,2688905,0.010899795198697548,0.01203397073922574,0.011550073600669576,2059300.8,1.3057368792359036,NORMAL
2024-03-11,3936.263427734375,3965.529765333388,3904.4187841194857,3904.4187841194857,2304068,0.003346659690984355,0.012071476966006106,0.011051054128874398,2111461.4,1.091219569536057,NORMAL
2024-03-12,4003.00830078125,4039.006677494712,3935.022142309502,3936.263738957449,4039801,0.01695640402941523,0.01340916657949805,0.011195310495453432,2569567.4,1.5721716425885541,NORMAL
2024-03-13,3961.710205078125,4049.557237825097,3945.382022047853,4015.1823119675855,2837260,-0.010316764942771894,0.010763823227727499,0.011805557270821365,2722847.6,1.0420193917573646,NORMAL
2024-03-14,4017.66455078125,4034.279003013172,3901.5536109613777,3965.9590326651305,2919608,0.014123785639697406,0.01093508035640832,0.011842703573773143,2957928.4,0.9870448520660609,NORMAL
2024-03-15,4028.788818359375,4047.6472835279706,3988.446025783518,4003.341919367168,3373143,0.002768839318842975,0.010814433541651416,0.011598796134258278,3094776.0,1.089947382298428,NORMAL
2024-03-18,3965.052490234375,4062.686835117329,3931.9667150207774,4024.969899930271,1526904,-0.015820220666457052,0.014486953853236293,0.012081891511704315,2939343.2,0.5194711526030713,NORMAL
2024-03-19,3797.760986328125,3874.8180658535766,3787.544041009118,3868.372767197956,8931209,-0.04219149792298493,0.02130056220110486,0.01366017063602568,3917624.8,2.279750985852448,PANIC_SELL
2024-03-20,3791.649658203125,3836.623612110713,3781.432713127354,3806.068122915207,1817913,-0.0016091924023130533,0.0216506228871755,0.01583753056791528,3713755.4,0.48950800583150955,NORMAL
2024-03-21,3793.607177734375,3827.4568840908046,3769.783491301621,3809.9353605723127,3829582,0.0005162712032253935,0.01874953268301026,0.017400421033235667,3895750.2,0.9830152867604293,NORMAL
2024-03-22,3734.358154296875,3760.234927722912,3680.981626808488,3721.0857067892807,5852485,-0.015618122979428994,0.01703294913783885,0.01864412415247315,4391618.6,1.3326487414002666,NORMAL
2024-03-26,3702.466064453125,3768.542265839503,3696.6891204236167,3700.0789167648895,3440925,-0.008540179737997033,0.017249165361417126,0.01919656645410932,4774422.8,0.7206996833208823,NORMAL
2024-03-27,3667.5185546875,3719.1765299040967,3656.537674047218,3712.969945194372,1968575,-0.009438981791393353,0.006483224011779913,0.01623309881624433,3381896.0,0.5820921163749565,NORMAL
2024-03-28,3701.320556640625,3738.273558990573,3667.136552567892,3676.3032936233417,4311783,0.009216586487319045,0.009711650755364272,0.013845304389882082,3880670.0,1.1110924144542051,NORMAL
2024-04-01,3739.94384765625,3755.746810136152,3712.539442010424,3721.7537377660874,1569676,0.010435002973825158,0.011841590730192666,0.012463715999318564,3428688.8,0.4578064944243409,NORMAL
2024-04-02,3708.4814453125,3733.3555689836544,3698.168921448236,3714.4015245116543,2142666,-0.008412533349522633,0.010217004378801856,0.011100527047511168,2686725.0,0.7975010468134998,NORMAL
2024-04-03,3769.115234375,3801.293938245591,3677.162259779897,3677.162259779897,3973090,0.016350031665694598,0.011780684553180976,0.010006830885863936,2793158.0,1.4224365395727703,NORMAL
2024-04-04,3822.58740234375,3846.7929401546,3757.609195312925,3796.4241236746416,3394637,0.014186928401942911,0.009799883140730936,0.01067016271165414,3078370.4,1.1027383189495326,NORMAL
2024-04-05,3799.622802734375,3821.3458457103648,3781.719195886032,3798.429228944485,1636819,-0.006007606155792433,0.01165486960969332,0.01105880648251995,2543377.6,0.6435611448335473,NORMAL
2024-04-08,3793.225341796875,3850.612230468296,3781.241814170917,3803.203572182516,2302538,-0.0016837094810822073,0.011582599670961376,0.011007008270673694,2689950.0,0.855977992155988,NORMAL
2024-04-09,3768.399169921875,3834.5709511607815,3747.869699586796,3804.158596044347,1876992,-0.00654487135299997,0.011149114120992388,0.011193430219111799,2636815.2,0.7118405567443634,NORMAL
2024-04-10,3804.779296875,3810.0788116116582,3741.138029814855,3777.804526751909,2101965,0.00965400036267372,0.009457536649936715,0.010728800638462948,2262590.2,0.929008266720151,NORMAL
2024-04-12,3820.773193359375,3832.183946350763,3767.396661745701,3791.745569330167,4354821,0.004203633177228161,0.006939076752627492,0.010156639360842257,2454627.0,1.7741273928788366,NORMAL
2024-04-15,3763.29052734375,3880.738193181066,3742.140492150271,3820.772996845027,4200329,-0.015044773166732806,0.00955450829208436,0.009736567097320466,2967329.0,1.4155252080237817,NORMAL
2024-04-16,3697.978515625,3751.355048181922,3688.477713827539,3725.860355825753,3051420,-0.017355027799262013,0.011783207145439813,0.009776688592216153,3117105.4,0.9789274369740594,NORMAL
2024-04-18,3687.665771484375,3758.325343491066,3676.207462510317,3701.797732509692,3476284,-0.0027887517726375988,0.011781213415005619,0.009903108451018801,3436963.8,1.0114403881705127,NORMAL
2024-04-19,3653.481689453125,3678.642318936936,3629.323708606485,3664.749072987277,2957749,-0.009269842808311224,0.008871734115887804,0.009785947944209016,3608120.6,0.8197478210678435,NORMAL
2024-04-22,3690.148681640625,3702.943700715921,3639.9229982282336,3663.794476443267,1728883,0.010036177899385823,0.01101131650808319,0.010600395895300157,3082933.0,0.5607916227825904,NORMAL
2024-04-23,3699.79248046875,3719.1761666777247,3686.3291071314047,3702.036492584922,1807586,0.002613390315708841,0.01056233976699194,0.010801962190281674,2604384.4,0.6940549943395453,NORMAL
2024-04-24,3658.112548828125,3722.040311035299,3651.810386300333,3714.4014391809424,1317312,-0.011265478229023351,0.008737616779905387,0.010192844117174787,2257562.8,0.5835106779753813,NORMAL
2024-04-25,3678.30810546875,3698.789786133694,3638.967957952699,3639.1588831449344,2856271,0.005520758689366856,0.009350879614323382,0.00970677735703834,2133560.2,1.338734665185449,NORMAL
2024-04-26,3648.850830078125,3701.797719316403,3630.899432792101,3681.124880410782,2039178,-0.008008376282244822,0.009066903937499895,0.009745811321360758,1949846.0,1.045814900253661,NORMAL
2024-04-29,3695.495361328125,3702.75238318453,3646.7975509292937,3664.748947268917,1110693,0.012783348353267998,0.009889734053733851,0.009521494830490891,1826208.0,0.6081963281291068,NORMAL
2024-04-30,3648.182373046875,3706.5243580385472,3638.0132167519455,3697.2144816964656,2203078,-0.012802881252770959,0.011301709716087913,0.009669368820310085,1905306.4,1.1562854142514822,NORMAL
2024-05-02,3688.906982421875,3696.354929571108,3607.505249116988,3607.505249116988,2491044,0.011162986169736877,0.011527881338832972,0.010227421732095603,2140052.8,1.164010532824237,NORMAL
2024-05-03,3669.905029296875,3717.8391381406313,3626.1726730929386,3714.54468805708,2962234,-0.005151106605709166,0.011638246631009196,0.010684895135432766,2161245.4,1.3706143689189576,NORMAL
2024-05-06,3744.05029296875,3762.097036577225,3679.072085070683,3679.072085070683,2053831,0.020203591940383347,0.013687709910698825,0.011609056330072552,2164176.0,0.9490129268599227,NORMAL
2024-05-07,3799.336669921875,3807.978191629669,3736.841186796066,3753.360296287447,2062112,0.014766462153820825,0.01398643683002818,0.012428396885331417,2354459.8,0.8758323246801666,NORMAL
2024-05-08,3797.426513671875,3804.444820681169,3760.807810312846,3782.1965590042273,1247685,-0.0005027604595091439,0.010605656118695234,0.01228918616585288,2163381.2,0.576729149721741,NORMAL
2024-05-09,3781.432861328125,3791.74538595975,3733.5467719757594,3783.151654286711,1726486,-0.00421170818873462,0.011669529912079816,0.01231751588050225,2010469.6,0.858747627917378,NORMAL
2024-05-10,3718.1259765625,3794.2284378379286,3709.675612898706,3783.7249871155386,1672489,-0.01674150701260635,0.014899469618521866,0.012969760478004785,1752520.6,0.9543334326569399,NORMAL
2024-05-13,3769.5927734375,3776.467712282151,3695.3046893886026,3709.150146235149,931326,0.013842133698380499,0.013206914720550429,0.012873601439975105,1528019.6,0.6094987263252382,NORMAL
2024-05-14,3725.096435546875,3767.683246498319,3717.171058049824,3758.325580289268,1058317,-0.01180401718832047,0.011766458125811152,0.012429605699131699,1327260.6,0.7973694088410369,NORMAL
2024-05-15,3705.2353515625,3749.684091608791,3700.5566349765368,3728.247550320188,1115021,-0.005331696595784696,0.011616815422880922,0.012631837559968837,1300727.8,0.8572285454343329,NORMAL
2024-05-16,3751.930419921875,3760.15384977655,3696.6751046466734,3742.456838999375,2599399,0.012602456775028692,0.014030481556334297,0.013104027888819734,1475310.4,1.7619336242732377,NORMAL
2024-05-17,3687.634033203125,3770.252482190744,3683.6905629567727,3769.290683088144,2765804,-0.01713688142438652,0.0141386488550795,0.012951863736131261,1693973.4,1.63273165918662,NORMAL
2024-05-21,3674.264892578125,3697.877107559853,3664.502725591736,3684.267744154909,1908117,-0.003625397885100745,0.011240853063581906,0.012558651404737557,1889331.6,1.0099428813872589,NORMAL
2024-05-22,3685.614501953125,3694.511144474802,3671.7165505983294,3688.4998995277233,1311168,0.00308894696131623,0.01097683938935319,0.012400727657445964,1939901.8,0.6758940065935296,NORMAL
2024-05-23,3744.717041015625,3755.825868716935,3679.3628324652072,3694.2225831135406,2095742,0.016036006758487487,0.01330682547840542,0.012738729668550863,2136046.0,0.981131492486585,NORMAL
2024-05-24,3702.44580078125,3735.435558347241,3697.444492200765,3730.0975261410263,1309452,-0.011288233469012754,0.012918218920596487,0.012516277141403302,1878056.6,0.6972377722801325,NORMAL
2024-05-27,3700.089599609375,3759.047936580734,3694.6073912207,3707.735856163125,1841538,-0.0006363904561081934,0.010063694599217896,0.01170128629023098,1693203.4,1.0876058954287477,NORMAL
2024-05-28,3693.212158203125,3722.16240416118,3683.690441327473,3710.620815311068,1801993,-0.0018587229365948366,0.009902936583930492,0.011433702994300696,1671978.6,1.0777608038763176,NORMAL
2024-05-29,3658.347412109375,3701.868825659015,3654.836938975273,3701.868825659015,1568095,-0.009440222927976305,0.01080767282814884,0.011399869682059827,1723364.0,0.9099035374999129,NORMAL
2024-05-30,3593.3779296875,3649.450632771814,3573.51663617764,3632.7154213410568,2919230,-0.01775924347885105,0.007068847144491397,0.010152274015277022,1888061.6,1.5461518840275126,NORMAL
2024-05-31,3530.71630859375,3606.554260467831,3514.1734112736244,3597.128582460036,10956800,-0.017438082584093628,0.008187758136000726,0.00920618185835787,3817531.2,2.8701271649069953,NORMAL
2024-06-03,3561.398193359375,3608.2377665384206,3554.8097750399984,3590.2040318842,2156773,0.008689988683300731,0.011199363885989543,0.009433315715712199,3880578.2,0.5557865062479607,NORMAL
2024-06-04,3573.083740234375,3601.9377139105613,3454.3015486007425,3558.656753396282,3395997,0.003281168305411253,0.012056726313106366,0.009864073661547373,4199379.0,0.8086902849206989,NORMAL
2024-06-05,3603.332275390625,3639.255566540333,3558.6567531150417,3574.0455390744582,2799670,0.00846566645378033,0.013544855507720435,0.010411510197461693,4445694.0,0.6297486961540762,NORMAL
2024-06-06,3684.0751953125,3693.2122868036654,3598.5713488629654,3636.56241348413,4328036,0.0224078474453544,0.014448606185093221,0.011887462005582059,4727455.2,0.9155107382085821,NORMAL
2024-06-07,3745.19775390625,3765.443672980527,3690.711925973877,3690.711925973877,4552445,0.016591018194069607,0.007563113806375833,0.01176253313965708,3446584.2,1.3208570386877534,NORMAL
2024-06-10,3711.29443359375,3756.6913077396334,3695.1361604735534,3746.20779064658,1734661,-0.009052478010577403,0.01218697547915014,0.011960055458289199,3362161.8,0.5159362050928067,NORMAL
2024-06-11,3704.94677734375,3731.7327440674576,3694.270712340988,3698.117909125514,1419898,-0.001710361805989491,0.012889054201166813,0.012126521035901288,2966942.0,0.4785728875050473,NORMAL
2024-06-12,3685.277587890625,3744.764958738886,3681.238078457762,3726.394501204119,2177001,-0.005308899327084782,0.014011602278862431,0.012219870390129688,2842408.2,0.7659001968823478,NORMAL
2024-06-13,3730.001220703125,3741.398634376215,3704.850267253773,3709.4669500636674,1932323,0.012135756872007741,0.011220133693915495,0.011574175891894143,2363265.6,0.8176495269934958,NORMAL
2024-06-14,3685.662353515625,3740.4367662696864,3681.76702012866,3740.4367662696864,1860730,-0.011887091870479871,0.009375002941823248,0.011936553718983625,1824922.6,1.0196213253099062,NORMAL
2024-06-18,3669.3603515625,3695.2326570314176,3650.076229957929,3679.892006211957,1774045,-0.004423086107596119,0.008862749063739354,0.01127170843590147,1832799.4,0.9679428092348786,NORMAL
2024-06-19,3656.471923828125,3687.393908592031,3648.0561809382543,3681.4305657786617,1509050,-0.00351244535819073,0.008872526943712624,0.01046840298441063,1850629.8,0.8154251055505536,NORMAL
2024-06-20,3642.573974609375,3664.406769213264,3635.649067418899,3650.9897175040433,2846526,-0.0038009177995272925,0.008782562976769668,0.009422595123992078,1984534.8,1.4343542879671347,NORMAL
2024-06-21,3665.17626953125,3729.664952293372,3652.961466760309,3680.8055063953534,4642195,0.006205033879730371,0.0064318049334570635,0.008464929371900392,2526509.2,1.8373948529457165,NORMAL
2024-06-24,3670.9951171875,3709.659396839361,3646.4692383647352,3663.2525869100127,1702154,0.001587603768097745,0.004589666120386234,0.007507862007612989,2494794.0,0.682282384838187,NORMAL
2024-06-25,3691.81787109375,3700.666376240768,3648.0078731956337,3671.1873264526143,1338808,0.005672236884423532,0.0048065900730385296,0.006696630209472823,2407746.6,0.5560419024161429,NORMAL
2024-06-26,3708.553466796875,3719.2292968197617,3694.270655030196,3697.636952164433,1639845,0.004533158538009507,0.00411952935702264,0.005746030692134827,2433905.6,0.6737504527702307,NORMAL
2024-06-27,3783.862060546875,3791.4122778569417,3672.245456200075,3684.652571402827,4526556,0.020306729948549096,0.007291416803246836,0.005447801457430261,2769911.6,1.6341878924944753,FOMO_BUY
2024-06-28,3755.008056640625,3808.72463308086,3748.948909848484,3768.136755923504,2731571,-0.007625543279471403,0.01007421610027899,0.006176283690794647,2387786.8,1.1439760869772797,NORMAL
2024-07-01,3826.2294921875,3848.831773161316,3735.628055417014,3735.628055417014,2658723,0.018967052659426997,0.011539494435704623,0.0075662493538583234,2579100.6,1.0308721575265423,NORMAL
2024-07-02,3863.93212890625,3869.7029242806193,3830.413566662013,3841.041495105997,2307449,0.009853731145957667,0.011446180599706916,0.008894167459192002,2772828.8,0.8321642504578718,NORMAL
2024-07-03,3813.774169921875,3872.2997435120974,3803.915728400735,3866.4326746323527,1821198,-0.012981066258680118,0.01527397280791546,0.011125056149370566,2809099.4,0.6483209529716178,NORMAL
2024-07-04,3867.3466796875,3892.738320988545,3829.9809194008767,3847.0528562312384,2518001,0.014047111176150873,0.013979542750734073,0.012462681338868013,2407388.4,1.0459471350779959,NORMAL
2024-07-05,3858.5458984375,3872.924748847288,3835.6550315770746,3856.8146129950014,1668616,-0.0022756639057534,0.012994016694138435,0.013046641457639901,2194797.4,0.760259694129399,NORMAL
2024-07-08,3840.656005859375,3877.25250749764,3826.084843849912,3868.355866085087,1758882,-0.004636433788534067,0.011027106356718377,0.012944163841842651,2014829.2,0.8729682893219932,NORMAL
2024-07-09,3833.25048828125,3853.8810329564976,3823.2478711096887,3832.7695887092655,1305801,-0.0019281908004328274,0.009799677612273627,0.012614863244355994,1814499.6,0.7196479955134738,NORMAL
2024-07-10,3759.8173828125,3850.3709216097873,3752.940612213008,3831.5195626919294,2669716,-0.019156876309869286,0.011787488360013271,0.011917566354775557,1984203.2,1.3454851801468721,NORMAL
2024-07-11,3773.8115234375,3827.960866068609,3746.785106452557,3780.8327046521854,4872189,0.003722026683788515,0.008564111318168888,0.01083448006826252,2455040.8,1.984565388892926,NORMAL
2024-07-12,4024.119873046875,4039.508659949952,3819.59313622462,3827.960742140317,13509164,0.06632772942019471,0.03321303463535376,0.014878283656505583,4823150.4,2.8009004239220903,FOMO_BUY
2024-07-15,4009.933349609375,4078.0285440501298,3998.247113809821,4073.892995406388,4848030,-0.003525372972241647,0.03310365149376299,0.019293592683914507,5440980.0,0.8910214703968771,NORMAL
2024-07-16,4018.830322265625,4034.314914712237,3986.5616751832767,4012.626529161787,2029521,0.0022187333006711274,0.03280929393014973,0.023895515947489725,5585724.0,0.36334072360181063,NORMAL
2024-07-18,4150.6923828125,4159.781573176397,4001.084703910708,4001.084703910708,5613364,0.0328110544544058,0.029344878489416477,0.027406993973370368,6174453.6,0.9091272464983785,NORMAL
2024-07-19,4147.6552734375,4201.978624359701,4131.122202474886,4162.115767699707,3903354,-0.0007317115061516999,0.03003381682472901,0.03170093507468239,5980686.6,0.6526598467808028,NORMAL
2024-07-22,4133.14697265625,4164.574542569397,4111.60074098345,4145.293882588232,1896386,-0.0034979524152271013,0.01547502013229244,0.028153332174070133,3658131.0,0.518402976820677,NORMAL
2024-07-23,4147.607421875,4204.822873881606,4112.853750210899,4128.953289405216,2365208,0.0034986535234329263,0.014758205307007506,0.024484242936719032,3161566.6,0.7481126603500935,NORMAL
2024-07-24,4151.36669921875,4183.035274307572,4114.588938018566,4133.29108224102,1809793,0.0009063725086233543,0.014872606692152087,0.020896905489119502,3117621.0,0.5805044936507677,NORMAL
2024-07-25,4167.0322265625,4186.794901089865,4120.4696255979,4140.521321708719,2810342,0.003773583130273206,0.003039500631959259,0.01563582991762806,2557016.6,1.099070690428838,NORMAL
2024-07-26,4230.0322265625,4263.387861980931,4181.059068502381,4193.543483943422,3552210,0.015118673572623198,0.00688674964542976,0.01100641648176821,2486787.8,1.4284330975083601,NORMAL
2024-07-29,4223.52490234375,4271.630052985274,4213.788075287437,4256.205525599184,1746803,-0.0015383627996702343,0.006394387159678368,0.009190289887245396,2456871.2,0.7109868030525979,NORMAL
2024-07-30,4208.34130859375,4239.816890089155,4171.659572622457,4233.165156915668,1797906,-0.00359500514406208,0.007346978559920987,0.007708044537828092,2343410.8,0.7672175958222947,NORMAL
2024-07-31,4227.6220703125,4255.241520701527,4188.723245910317,4193.54341075026,2330091,0.004581558458525592,0.007277037848702158,0.006188930769138106,2447470.4,0.9520405231458571,NORMAL
