daily_return,volatility,volume_spike,action,behavior
-0.0044923291923351,0.0121152441197566,1.1116738960303716,1,NORMAL
-0.0140759653838168,0.0146805268736338,0.9309671050582352,0,NORMAL
-0.0269143981036108,0.0196810054513265,1.162895324424301,1,NORMAL
0.0259741271145159,0.023419950697018,0.9332516346674844,0,NORMAL
-0.0051316048872712,0.0195080733058946,0.7480695389906191,0,NORMAL
0.0096283906312377,0.0205796040577005,0.7938177260113457,0,NORMAL
0.0119890969891762,0.0200841020288684,0.7554072528079018,0,NORMAL
0.0028947680351893,0.0115585629238752,0.7689824293798146,1,NORMAL
-0.0149003195053026,0.0110585063545558,1.1080905965491006,0,NORMAL
-0.012196264438238,0.012392101030583,1.2681675457094983,1,NORMAL
0.0045524583501415,0.0115312128030146,0.6387247471973874,0,NORMAL
0.0015105733698788,0.0091699465668355,0.814447933529405,0,NORMAL
-0.0023312155786303,0.0085150923031911,0.7798266001978587,0,NORMAL
0.012644522092212,0.0091320791281413,0.8362046166751229,0,NORMAL
-0.002782618764158,0.0063069473466547,0.7454699465512213,1,NORMAL
0.0007486601789872,0.0062596981629544,0.6397882526847618,0,NORMAL
-0.0047668671021039,0.0069619947199566,0.7646287510061686,0,NORMAL
-0.0003422662402181,0.0068002650604138,0.7146654236525327,0,NORMAL
-0.0033538838145443,0.0022558182603126,1.064247470367158,0,NORMAL
0.0017856136375278,0.0027752303236286,0.8388067766682903,1,NORMAL
0.0207734920093314,0.0103570646055062,1.2174774834560902,0,NORMAL
0.0014103173743262,0.0095639942608599,1.0190643556089216,1,NORMAL
0.0135478759877494,0.0099759845916661,1.6578865894250987,0,NORMAL
-0.0061539262045055,0.0107400989543465,1.4178247733210103,0,NORMAL
-0.0255012015707366,0.0180411358709228,1.2686434790863992,1,NORMAL
0.0023230808147081,0.0144723114875897,1.2060704969073746,1,NORMAL
0.0101568989042706,0.0156041107940976,0.8323604068764009,0,NORMAL
0.0102572292899816,0.0148832648198231,0.8140576356672473,0,NORMAL
-0.0006015130993233,0.0146814323757894,0.6767328798334955,0,NORMAL
-0.0084211424178175,0.0078649493746673,0.8094875503723026,0,NORMAL
-0.0055270278370473,0.0087080494334799,0.6892600990577725,0,NORMAL
0.0071843152249957,0.0080152676203921,0.7954831047653234,1,NORMAL
0.0304173842781867,0.0155914885130766,1.3198362507861117,1,FOMO_BUY
-0.0084247919402239,0.0166048905382415,1.2650905476760337,1,NORMAL
0.0044786703389332,0.01533111403145,1.185682703131632,1,NORMAL
0.0074748845760546,0.0140124780955696,1.075035482799629,0,NORMAL
0.0042304604320506,0.014129162161938,0.8775157230795013,0,NORMAL
0.015489383215369,0.0086114422797713,1.208334330753552,0,NORMAL
-0.0100839474310453,0.0092495309482599,1.0530110843197562,0,NORMAL
-0.006704845092721,0.0104722959664681,0.8127874346767576,1,NORMAL
-0.0331017241477081,0.0181530229629616,1.7670237882479094,1,NORMAL
0.0038933354893737,0.0181059312887381,1.2133938361707468,0,NORMAL
-0.0095620039469855,0.0135239644273952,1.2675135598389866,1,NORMAL
0.0061437434576314,0.0156174691117019,0.9693822914964336,0,NORMAL
-0.0016104119945385,0.0158762232725542,0.8033901659538972,1,NORMAL
-0.0183480235730296,0.0100952797437188,1.434078014697365,1,NORMAL
-0.021361271688958,0.0114501929628626,1.2713254963057825,0,NORMAL
0.0034282310114051,0.012683276076291,0.7859937762277771,0,NORMAL
0.016872329638278,0.0158399391923735,0.7902795704886083,1,NORMAL
0.0067193395567941,0.0166006592278796,0.6654621508407697,1,NORMAL
0.0006127802563837,0.0140569476912663,0.6029632273825509,1,NORMAL
-0.010549995322275,0.0099359457777044,0.8635584678299848,1,NORMAL
-0.0238013518899994,0.0157115831268107,1.2695695938849445,0,PANIC_SELL
0.0064830664533825,0.0130481334505652,0.8780205568996207,0,NORMAL
-0.0093118170878091,0.0116134469226386,1.0228363040635418,0,NORMAL
0.0081273965438939,0.0132645158712169,1.1327916561833522,0,NORMAL
-0.0246058226569165,0.0157724163879187,1.2134058877373093,0,PANIC_SELL
0.0141582957748136,0.0157749509944892,0.9917654902684182,0,NORMAL
0.0063074287752444,0.0157542210051111,1.0122477685109232,1,NORMAL
0.0090843158597793,0.0154926874265128,0.7537237980108569,0,NORMAL
-0.0027218178668538,0.0152858822162425,0.7129802407138682,1,NORMAL
-0.0006297421037949,0.0069515930511508,0.7911809110582202,1,NORMAL
-0.0091030385303516,0.0072672770866257,0.9379251094617737,0,NORMAL
-0.0042397024457642,0.0067005163041125,1.0060928097742474,0,NORMAL
0.0202251898495497,0.0113491202752996,0.91536472859508,1,NORMAL
0.0075128933695924,0.011498266002158,0.921839007783223,0,NORMAL
0.0118064516198526,0.0119208615258319,1.181721596271032,1,NORMAL
0.0150797486708553,0.0092540108343519,1.0611226861933836,1,NORMAL
0.003361018270968,0.0065408407402364,0.8405691584495338,0,NORMAL
0.0014740322286452,0.0056753917892872,0.8841633830171707,0,NORMAL
-0.0052851162455248,0.0081917480804091,0.8474998542724091,0,NORMAL
-0.0003360817256742,0.0075506958687812,0.7447325697271847,1,NORMAL
0.0045747882094004,0.0038591626979414,0.9103303646470092,0,NORMAL
-0.0031474896252163,0.0038592103562777,0.868009413110393,0,NORMAL
0.0249917249067623,0.0122163536632465,1.4795265770416652,1,FOMO_BUY
-0.018155935567182,0.0155933090916431,1.7036796766104747,1,NORMAL
-0.0056072097398268,0.0159302365920715,1.032463473297912,0,NORMAL
0.0071157235401213,0.0161307466465475,0.9665067287867908,1,NORMAL
0.0097989032067247,0.016328517610675,0.7664008215208314,1,NORMAL
-0.0034988034366194,0.0111642177729493,0.8503409693458462,1,NORMAL
0.0035823991067307,0.0066561438067867,0.9132539912722896,1,NORMAL
-0.005552499896762,0.0066399656758127,0.7629916549326146,0,NORMAL
0.0024595452901277,0.0060982323004517,0.7920042409148705,0,NORMAL
-0.0191634366050873,0.0090948550988584,0.8977612537430762,1,NORMAL
-0.0003378654486659,0.0092840523418943,0.614665560468549,1,NORMAL
0.0143369530587578,0.0122080166711413,1.0530794701658843,0,NORMAL
6.668205270199401e-05,0.0120162551461306,1.0029013672309937,1,NORMAL
0.0066665143398396,0.0124182756662882,1.020516873449687,1,NORMAL
0.0164898859006781,0.0078250812546108,1.4441468204279932,0,NORMAL
0.0285361856628785,0.0107527115843304,1.990643832302465,0,NORMAL
0.0169760190589929,0.0108852466212873,1.5762237792306353,1,NORMAL
0.0029274326806438,0.0100278263671821,1.4562144788017646,0,NORMAL
0.0024221670224209,0.010972718094616,1.135354138605509,1,NORMAL
0.0032837166089443,0.0116336921871728,0.817029753232399,0,NORMAL
-0.0316786891346025,0.0180940370516683,0.8684673643989521,1,NORMAL
0.0218734240798414,0.019409603830606,0.974076740364704,0,NORMAL
0.0315779669592277,0.0242115116152617,1.696497603140967,0,NORMAL
-0.0032061582667312,0.024519020650156,1.359162144171078,0,NORMAL
-0.0061301003290408,0.0249803852051105,1.172062508651876,0,NORMAL
-0.0117244044330183,0.019046666809654,1.0291067732577732,0,NORMAL
0.0215029791341725,0.0189723854825876,0.9454098105319482,0,NORMAL
0.0354462856123507,0.0202887787267408,1.0562073610491705,0,NORMAL
0.0227830445564378,0.0202925580263449,1.0077981917690884,1,NORMAL
-0.0029701135163701,0.019609849358145,0.9073981342322146,1,NORMAL
0.0280134283964033,0.0144557242541748,0.9315392769422464,1,NORMAL
-0.0206742889884362,0.0235201797223061,1.1757366298388832,0,PANIC_SELL
-0.0080232029038733,0.0208041832295265,1.0986427489353137,0,NORMAL
0.0285090012198228,0.0222181370062213,1.0504638764058498,1,NORMAL
-0.0392639086919387,0.0300199843666424,1.190894772437108,0,PANIC_SELL
-0.0065016018865408,0.0248300849134229,1.460058068313756,0,NORMAL
-0.0081220639968466,0.0239994399953474,0.8031137166247425,1,NORMAL
0.019087181255857,0.0265474132090319,0.6964426669171804,0,NORMAL
0.0153184335425227,0.0233075031887231,0.717315536606096,0,NORMAL
0.0036437945773,0.0123565548641074,0.5495438944694612,0,NORMAL
0.0229749639360523,0.0127115907607427,0.6225682873887617,0,NORMAL
-0.0057673736959933,0.0118606123294454,0.7008243137581323,1,NORMAL
0.0005020625141687,0.0116224987602753,0.5925172353332766,0,NORMAL
-0.006578338857621,0.0119818054664601,0.6093185068174599,1,NORMAL
-0.0035352352044313,0.0123044299111851,0.7158937113688578,0,NORMAL
0.0250042068333713,0.0131906035913778,1.2997415516034136,1,NORMAL
-0.0126916407539319,0.0144987366873881,1.2480505180061132,0,NORMAL
-0.0265998372756633,0.0189111847044104,1.1830866129237536,1,NORMAL
-0.0166933261608013,0.0196642819234779,1.205506636481728,1,NORMAL
0.0009885343958613,0.0199598285182642,1.054602357512572,1,NORMAL
0.0001160023421253,0.0116824455069893,1.2501195782742112,1,NORMAL
0.0167838272044245,0.0168806488794063,0.8946531238179863,0,NORMAL
0.0025703196331186,0.0118861853685099,0.8663088797204472,0,NORMAL
-0.0190281913561843,0.0127569281189595,0.9513995421436566,1,NORMAL
0.0051107490303572,0.0129454834444844,0.8892370335904732,1,NORMAL
-0.0188942190716204,0.0157897577188791,1.0207541802107234,0,NORMAL
-0.0210247014276971,0.0129246519536516,1.0694489295415712,1,NORMAL
-0.0103471214354275,0.0108441274202113,1.0347994987894202,1,NORMAL
-0.0127651942156523,0.0102981294396088,1.3508698371101395,0,NORMAL
-0.0048642639191712,0.0065334517551787,1.647675299500077,0,NORMAL
-0.0113847681289339,0.0058315992335017,1.1649454812065945,1,NORMAL
-0.0005630745371258,0.0051188931650665,1.0551490350638866,0,NORMAL
-0.0029432951794347,0.0053311912142806,1.1362470472200683,1,NORMAL
0.0697778703174072,0.0336554444417373,1.5395693055900774,1,FOMO_BUY
0.0261254671811395,0.0330812972377812,0.95977434899434,0,NORMAL
-0.0009723654436171,0.0311838306375415,0.7189893073838388,1,NORMAL
0.0070441761707846,0.0302045465820296,0.7140468978331443,1,NORMAL
-0.0167198307161217,0.0332712940851049,0.7531877229308671,1,NORMAL
-0.0016793475214982,0.0156317096336506,0.7190839230042869,0,NORMAL
-0.0042344030354557,0.0086024790045999,0.7275710289013094,1,NORMAL
0.0184665657071403,0.0131270900493251,0.7330451735223564,0,NORMAL
0.0082936547560628,0.0132918776360621,0.7245817023426295,0,NORMAL
-0.0235988770786674,0.0156998486116827,0.9537521138155658,0,PANIC_SELL
-0.0202182806298653,0.0180468180305225,1.1322519927298624,0,PANIC_SELL
0.0014230484957471,0.0182251611842345,1.0234601814133062,0,NORMAL
0.0231524838432422,0.0196758833552455,0.7640081831574705,1,NORMAL
-0.0013889605505488,0.0188451150332426,0.7698409842101647,1,NORMAL
-0.0212691575709363,0.0182631006380386,0.8981037546767298,0,PANIC_SELL
-0.0093555197944523,0.0163464791165464,1.0678222387465308,1,NORMAL
-0.0178124675368639,0.0176978608574745,1.1553255564585925,0,NORMAL
-0.0258641871912179,0.0097758391522086,1.119175117958326,1,NORMAL
0.0166803753303153,0.0168844823929829,1.6147596796919008,0,NORMAL
0.0129654331601192,0.0187797689308922,1.0508734579676096,0,NORMAL
0.0016377357265366,0.0187386091912243,1.0905956453089976,0,NORMAL
-0.0116280209278369,0.0176456588483573,0.9606999262853878,0,NORMAL
0.0205882964221981,0.0130785642539094,0.8997381639697778,1,NORMAL
-0.0019812203958928,0.0126554357040195,0.8504798024024005,0,NORMAL
-0.0184084159497797,0.014877758787002,0.914423320736569,0,NORMAL
-0.0237175312957197,0.0174452308493478,1.0374485721132032,0,PANIC_SELL
-0.0116758386655425,0.0174483949128463,1.3529238698890227,1,NORMAL
0.034997399906274,0.0233455093372122,0.9420424136377772,1,NORMAL
-0.0271863840351379,0.0253899762131648,1.1266408387678586,0,PANIC_SELL
-0.023908655015956,0.026000591134301,1.0315907726071816,0,PANIC_SELL
-0.0265625199541181,0.0263958036722792,1.1401307145680788,0,PANIC_SELL
0.0296774981294933,0.0319693318906853,0.9651900820508592,0,NORMAL
0.0290152507662904,0.030277865659795,1.037794410184446,1,NORMAL
0.0064541974365719,0.0273788738573027,0.7679159380483045,0,NORMAL
0.020918999613203,0.0234485383712577,1.205629943956696,0,NORMAL
0.0085376507265875,0.0110093512625881,0.9357949169136428,1,NORMAL
0.0208003835479673,0.0094457328427075,0.8368830448451763,1,NORMAL
0.0082337121564717,0.0072289958529853,0.9997809025083452,0,NORMAL
0.0226778692618601,0.0072035222023845,0.9333935219374104,0,NORMAL
0.0037341918956497,0.0084081191150809,0.8485627061061681,1,NORMAL
0.0050365680594777,0.008977958147921,0.9708564413149656,0,NORMAL
0.0191345406666472,0.0085970416569385,1.0718419712547722,1,NORMAL
-0.0066496359801609,0.0120199229004598,0.9973371168316976,1,NORMAL
-0.0177755912455114,0.0138131185298845,1.077651909689542,1,NORMAL
-0.0017185266187172,0.0137282740641731,0.863994861975945,1,NORMAL
0.0236936717081797,0.0175712060683322,0.8571385656757637,0,NORMAL
-0.0189421323215702,0.0172613131348452,0.8303318440516666,1,NORMAL
-0.0184505429673064,0.0184335652228924,1.0178128796778338,0,NORMAL
0.0018041007706726,0.017533967127115,0.899685204616999,0,NORMAL
-0.0119089960612466,0.0179747798190553,0.8919744720494941,0,NORMAL
-0.0255158848931603,0.0103582494337199,0.8597020047500556,1,NORMAL
0.0115232772415625,0.0150605491325005,0.9677760034889418,0,NORMAL
0.0163427655294552,0.017204534734534,0.8860249531197422,1,NORMAL
-0.0299885288483074,0.0210906939623989,0.9791804533590914,0,PANIC_SELL
-0.0013309308364033,0.0211197267700094,0.9087074452532066,0,NORMAL
0.0141153199004679,0.0192188850076323,0.9019753510307872,0,NORMAL
-0.0010155213223228,0.0184914724709457,0.911360810725781,0,NORMAL
-0.0048435627572552,0.0159564596638056,1.173148780885706,0,NORMAL
-0.0278212804556011,0.0151013269659881,1.13052416853284,0,PANIC_SELL
0.0067371618292122,0.0158921027548275,1.2468792771801636,0,NORMAL
-0.0373280794765248,0.018782507514781,1.2048219488483134,1,NORMAL
-0.0014669968865015,0.0187123195989273,1.0974034130672743,1,NORMAL
0.0451557580498038,0.0324447112753467,1.5105188496435369,1,FOMO_BUY
-0.0366047635397025,0.0343123996823067,1.4344013712147037,1,NORMAL
0.0019662740040278,0.0339795090688189,1.2653289204509992,0,NORMAL
0.0096226613023571,0.0291883086092369,0.8952522694134091,0,NORMAL
0.0410084822629357,0.0332012160936587,1.0468813174768783,1,NORMAL
-0.0557162662426116,0.038427774544832,1.211503019538452,1,NORMAL
0.004727067410905,0.0350153097884751,1.0474647252354132,1,NORMAL
-0.0331891398095033,0.0380045222972761,1.1499987458013845,0,PANIC_SELL
0.0161119695806177,0.0388040971590143,0.99120766691033,1,NORMAL
-0.0518412060404586,0.0327860770213241,1.1710023659713735,1,NORMAL
-0.0268942245622838,0.027995333585247,1.436779031627834,1,NORMAL
0.0319164077476277,0.0352634261983453,0.9096309276861492,1,NORMAL
-0.0106722749601482,0.033393525935465,0.7120955599534495,0,NORMAL
0.0254224586828468,0.035298667863301,0.6494934391763033,0,NORMAL
-0.0564193042382561,0.0367990949080864,0.9087684814891552,1,NORMAL
-0.0246410734719834,0.0365122918618378,1.121817584585184,1,NORMAL
0.001747161343552,0.0304954701013498,1.113237886319009,1,NORMAL
0.0401194796067601,0.0387663429883579,0.9644792107357864,1,NORMAL
-0.0192160278386295,0.0356716316386756,0.8610374649491677,1,NORMAL
0.0011397588785135,0.0254470909738384,0.7978291192743003,1,NORMAL
0.0231994245446818,0.0228023304532689,0.8489814452835832,0,NORMAL
0.0407568430260105,0.025982104043138,0.8713026965816942,0,NORMAL
-0.0053463160472851,0.0238216054228955,0.97733125651949,1,NORMAL
-0.0008732607981996,0.0196003253739805,0.7026788812961288,1,NORMAL
0.0168113291736919,0.018707074642814,0.7094366376036788,1,NORMAL
-0.0385555590032564,0.0292698031081967,0.9109629082914316,0,PANIC_SELL
0.0052274740974682,0.020751119969552,0.7898826567789388,1,NORMAL
0.017585900831976,0.0229482963552926,0.7916659564328157,0,NORMAL
-0.0050433465154324,0.0230652270791339,0.6690726736727017,0,NORMAL
-0.0359556236674473,0.0249872568706474,0.8868895126620447,0,PANIC_SELL
-0.0386286204733191,0.0250071585193325,1.166047497888212,1,NORMAL
-0.0382849715843237,0.0253590600006639,1.498741351158244,1,NORMAL
0.0066727572275342,0.0214814945442938,1.064508745591923,1,NORMAL
0.0201114381698142,0.0283618834508113,1.1248840957564146,1,NORMAL
-0.039651576801904,0.0290130483872057,1.2728151119093976,0,PANIC_SELL
0.0115333776070987,0.0287492103514737,1.5022877674268955,1,NORMAL
0.0327607074629288,0.0275227105723491,0.8951929979983166,1,NORMAL
-0.0038272845101376,0.0278839708052337,0.8063051752812982,1,NORMAL
0.0215739539530668,0.0280996389458653,0.7797610781517952,0,NORMAL
0.0245171713122163,0.0140445997888106,0.9394889216025692,1,NORMAL
0.0,0.0160366975360383,0.7570917060554483,1,NORMAL
-0.0297897257119756,0.0220084207396614,0.769117088472989,1,NORMAL
0.0130235748498912,0.0220883318374057,0.7759708890261262,0,NORMAL
-0.0180276335858952,0.0221472727791532,1.1492763871254843,1,NORMAL
0.0161645231619642,0.0198363225322507,0.8622448880526737,0,NORMAL
0.0189303159816527,0.0223699987595311,0.961558149494294,1,NORMAL
0.0096073095362791,0.0149279140730052,0.9797802091390486,0,NORMAL
0.0239994121190867,0.0165782013776704,0.8848311943205156,1,NORMAL
0.0047145855653065,0.0076184325563493,0.8712242177003702,1,NORMAL
-0.0147578375092068,0.0150458113959257,0.8832092386325011,1,NORMAL
0.0068337120069013,0.0138761950124824,1.0742028257550722,1,NORMAL
-0.0025365409310407,0.0141641246323107,0.9799859332557904,1,NORMAL
0.0204824315328362,0.0129349597989615,1.0583977296800022,1,NORMAL
0.0114501624099776,0.0135032858422874,1.065695921590614,1,NORMAL
-0.020643003631466,0.0156629662996881,1.1215662743707582,1,NORMAL
0.0267216352135615,0.0190102538029842,1.1281132844208364,0,NORMAL
0.0135099374270517,0.0183197159573088,0.8924604402757478,0,NORMAL
0.0150941239459188,0.0177199641984784,0.8975262201250811,0,NORMAL
-0.008110543166073,0.0192034857249926,0.9167456912523532,1,NORMAL
-0.0073986893467987,0.0152302997975877,0.7470719750522299,1,NORMAL
-0.0088261462202049,0.0122996852427327,0.7929775109209557,1,NORMAL
0.034234844693024,0.0191920793113546,1.1187217600686197,0,NORMAL
0.0035715793289148,0.0183501316713456,1.152655498373537,1,NORMAL
0.032793150984929,0.0212219846203106,1.391410366329769,1,FOMO_BUY
