Date,Close,High,Low,Open,Volume,daily_return,volatility,avg_volume,volume_spike
2021-01-05,127.53197479248048,128.24260563447913,125.020466187956,125.46826076163048,97664900,0.01236345388178317,0.013435901945369418,111537920.0,0.8756205961165494
2021-01-06,123.23906707763672,127.57093452826126,123.02490637051052,124.32933639261915,155088000,-0.03366142272813677,0.017706596352103806,114921560.0,1.3495117887365957
2021-01-07,127.44436645507812,128.13552408640413,124.46560495444152,124.95233107817177,109578200,0.03412310298318144,0.02758574484504806,108988900.0,1.005406972636663
2021-01-08,128.54437255859375,129.1089766459298,126.77268233415624,128.9142743130051,105158200,0.008631265030481838,0.02798990368021014,110682350.0,0.9500900550087706
2021-01-11,125.55585479736328,126.71426523844696,125.08860192198284,125.76028628554909,100384500,-0.02324891943339047,0.02767987036745271,115227790.0,0.8711830713754034
2021-01-12,125.38064575195312,126.24701761180567,123.49214611607862,125.08860712256087,91951100,-0.0013954669473035253,0.026767827667292843,111974280.0,0.8211805425317313
2021-01-13,127.41517639160156,127.96030732627808,125.0788967133582,125.3417181509104,88636800,0.016226831720690393,0.02126529563328073,108733230.0,0.8151767403580303
2021-01-14,125.4877471923828,127.5222590582708,125.34172042627678,127.32757155716696,90221800,-0.015127155601110998,0.01631423499118276,108110200.0,0.8345355017380414
2021-01-15,123.76472473144533,126.76295959555424,123.6284420036996,125.3611859080536,111598500,-0.013730603182284695,0.01537237906426458,109358390.0,1.020484116490742
2021-01-19,124.4364013671875,125.29304408982054,123.57002946950722,124.38772578454656,90757300,0.005427044234127543,0.013203036978549656,104103930.0,0.8717951378012339
2021-01-20,128.52488708496094,128.9726816127556,125.13727773804456,125.24435806944972,104319500,0.03285602663571985,0.020359488985771744,104769390.0,0.9957059022678284
2021-01-21,133.23641967773438,135.96208925479198,130.0434971272025,130.2479286583061,120150900,0.036658523494044415,0.024725669657954998,101275680.0,1.1863746557910053
2021-01-22,135.3780059814453,136.13729751698824,131.435521560002,132.66206599733243,114459400,0.016073580398594522,0.020646592272588846,101763800.0,1.1247555614078877
2021-01-25,139.1257781982422,141.23816756160053,132.91514878597044,139.27180493160114,157611700,0.027683759925600793,0.012842135447431848,107009150.0,1.472880590117761
2021-01-26,139.3594512939453,140.46918645287846,137.6169631530498,139.78777273313094,98390600,0.0016795815896186728,0.014214158353715454,106809760.0,0.9211761172387243
2021-01-27,138.28863525390625,140.46917381461645,136.6824448551771,139.6222601892596,140843800,-0.007683842251792639,0.01818682891839067,111699030.0,1.2609223195581913
2021-01-28,133.45059204101562,138.22051793091006,133.07094618183902,135.8160892048896,142621100,-0.0349851106998611,0.02402622846370941,117097460.0,1.2179692027478648
2021-01-29,128.45677185058594,133.10987264929705,126.753230328146,132.22402749273948,177523800,-0.03742074211926205,0.027101154551565088,125827660.0,1.4108487752216008
2021-02-01,130.5789031982422,131.78598951100426,127.45411448597896,130.19925735971532,106239800,0.01652019832885565,0.023414616005894232,125291790.0,0.8479390389426155
2021-02-02,131.40631103515625,132.69126014883398,131.03639446508643,132.1266561195646,83305400,0.006336458774339082,0.02419325773231556,124546600.0,0.6688693228076881
2021-02-03,130.3842010498047,132.16562050861145,130.0629600142458,132.15587647941985,89880900,-0.007778241222205162,0.024189623836436296,123102740.0,0.7301291587823309
2021-02-04,133.7425994873047,133.75232866214105,131.01693030921246,132.68154013575978,84183100,0.025757709986788502,0.02467289653863287,119505960.0,0.7044259549900272
2021-02-05,133.32826232910156,133.97170445351236,132.45085206919504,133.90346870595903,75693800,-0.003098019328108381,0.013800299902677664,115629400.0,0.6546241699775317
2021-02-08,133.47451782226562,133.52326614630692,131.53444758226135,132.61659492201852,71297200,0.001096957918817365,0.012993476829062435,106997950.0,0.6663417383230239
2021-02-09,132.5971221923828,134.42020876203873,132.44114834692132,133.19181617617053,76774200,-0.006573506645299543,0.01378660816562705,104836310.0,0.7323245161910029
2021-02-10,131.99264526367188,133.5525022619222,131.0274820724659,133.05529021983176,73046600,-0.004558748475957941,0.013288893665875167,98056590.0,0.7449433026377932
2021-02-11,131.7391815185547,132.9675589258699,130.4133074654321,132.4898491628531,64280000,-0.0019202868812187024,0.0028792153569272413,90222480.0,0.7124610185842819
2021-02-12,131.97315979003906,132.12914848493614,130.33532312132203,130.9787653308469,60145100,0.0017760719991373186,0.003581687247479151,78484610.0,0.766329857535127
2021-02-16,129.84788513183594,132.5971155475775,129.45791334796667,132.09017454240117,80576300,-0.016103840065542885,0.006712534910488544,75918260.0,1.0613559899818568
2021-02-17,127.5568389892578,128.9022155221852,126.22122104772362,127.95655446293937,97918500,-0.017644077454569418,0.008697373269235052,77379570.0,1.2654309141288844
2021-02-18,126.4551773071289,126.73789375549588,124.212888519352,125.9579652802824,96856700,-0.008636633604738875,0.008519702458709318,78077150.0,1.2405255570932086
2021-02-19,126.61114501953124,127.43007806091106,125.5680024488118,126.97187066157989,87668800,0.0012333833673217054,0.009217301763291816,78425720.0,1.1178577640090521
2021-02-22,122.83826446533205,126.46491917771368,122.44830023340782,124.797821900289,103916400,-0.02979896085464817,0.011488621834587745,81247980.0,1.2790028749022437
2021-02-23,122.70179748535156,123.53046696039274,115.4192408942732,120.654494241735,158273000,-0.0011109484538427417,0.012751430740455798,89945560.0,1.7596532836084404
2021-02-24,122.20458221435548,122.40931177714582,119.16287735238498,121.80487424070276,111039900,-0.004052224834403373,0.012477783421019626,93372130.0,1.189218881479945
2021-02-25,117.95401763916016,123.28676110444664,117.51531238329022,121.551427513919,148199500,-0.03478236657067024,0.017162549485534195,100887420.0,1.4689591625992617
2021-02-26,118.21722412109376,121.7171366577398,118.1587246436744,119.51384476967972,164560400,0.0022314329532953092,0.017384060617369412,110915460.0,1.4836561106990855
2021-03-01,124.58335876464844,124.71984514122286,119.70882406427694,120.64473383419433,116307900,0.053851159937858384,0.031938666144647215,116531740.0,0.998079149938034
2021-03-02,121.9803695678711,125.4900333680428,121.87312920015346,125.18781457062964,102260900,-0.02089355450509789,0.03378255051997071,118700200.0,0.861505709341686
2021-03-03,118.99715423583984,122.55556651851715,118.78267349099536,121.67814867049456,112966300,-0.024456519869546334,0.035474366413072486,120204980.0,0.9397805315553482
2021-03-04,117.11557006835938,120.49849839926787,115.64346591859298,118.69492201638305,178155000,-0.01581200978765729,0.03234365513850863,128334810.0,1.388204805851195
2021-03-05,118.3731918334961,118.88014757741404,114.61980182519048,117.94423786319923,153766600,0.010738296918186396,0.03277800599545201,134944590.0,1.1394795449006143
2021-03-08,113.440185546875,117.96375368831654,113.29394800099358,117.8955104919653,154376600,-0.04167334013903978,0.018975535315989153,139990610.0,1.1027639639544395
2021-03-09,118.05148315429688,118.99714411910485,115.80920155325995,116.04317714685727,129525800,0.0406495950724306,0.03227150362279759,137115890.0,0.9446447089392775
2021-03-10,116.96935272216795,119.10439413289248,116.4526457307637,118.63644290778188,111943300,-0.009166597515039676,0.030788860665687763,137206230.0,0.8158762178656174
2021-03-11,118.89965057373048,120.1182842596345,118.21721868480412,119.46509838909788,103026500,0.016502594967311435,0.03083255496607878,132688930.0,0.7764513588285021
2021-03-12,117.99301147460938,118.12949788092052,116.1699398597602,117.3788226462093,88105100,-0.007625246119280171,0.03083512038417086,125043400.0,0.7045961642117856
2021-03-15,120.87870025634766,120.88845140763532,117.39828304156516,118.36344619441722,92403800,0.024456438103194422,0.02135866546906739,122652990.0,0.753375845138386
2021-03-16,122.41907501220705,124.02767309341856,121.59040552732544,122.54581024798176,115227900,0.012743144595306788,0.015021127423120268,123949690.0,0.9296344347452583
2021-03-17,121.62939453125,122.70179070070944,119.2701140328994,120.93721148152662,111932600,-0.0064506326393848346,0.014305130778321998,123846320.0,0.9038023899297128
2021-03-18,117.50554656982422,120.08905176241495,117.30081698009522,119.79657666968748,121229700,-0.03390502745918256,0.022285441651122444,118153790.0,1.026033104820421
