Date,Close,High,Low,Open,Volume,daily_return,volatility,avg_volume,volume_spike
2021-01-04,59.6588134765625,60.25281448632954,55.65142319028921,55.87095115665829,381849550,0.0775929338809862,0.033343648846650205,158973250.0,2.4019736024771463
2021-01-05,58.58701705932617,59.73198568199194,58.11784040987912,59.14228014302446,215452540,-0.017965433014476395,0.03660317875452013,161441850.0,1.33455197645468
2021-01-06,58.866798400878906,59.97302909055625,58.10922859989894,58.88401962815902,196105220,0.004775483641186629,0.0369196293371168,162205493.0,1.2089924722832908
2021-01-07,62.224220275878906,62.97318601271074,59.546890913609154,59.65880918424673,382321940,0.05703421905394257,0.04096284876454639,188199344.0,2.0314732871757513
2021-01-08,61.39348220825195,62.60731609151246,60.52829610042211,62.58579283999904,193293130,-0.013350718802803363,0.043188052786054754,195437917.0,0.9890257375184776
2021-01-11,59.88694763183594,61.29447766810232,59.24559150584843,61.29447766810232,170245090,-0.024538998640046494,0.03305970726895193,201981909.0,0.8428729624493251
2021-01-12,59.8223762512207,62.37057288927118,59.49524516232695,59.830986865342005,245254840,-0.001078221268049906,0.031436145034930356,216091067.0,1.1349605673426566
2021-01-13,61.04912185668945,61.51399644273116,59.65880668908475,60.38624257793665,193538710,0.020506467351231628,0.032239000764964824,223930510.0,0.8642802180015577
2021-01-14,60.808082580566406,61.50539123694658,60.01176828513986,61.12230102143261,115408580,-0.00394828408324821,0.016712506024961535,217758356.0,0.5299846220367314
2021-01-15,60.76934051513672,62.11231390219374,60.05911919380811,61.294476323721504,206884370,-0.0006371203265348457,0.015976795643325572,230035397.0,0.8993588495426206
2021-01-18,57.39469909667969,61.01469041845519,56.77486627012433,60.9501272356781,250452260,-0.05553197368690321,0.02824159893934367,216895668.0,1.1547130577084648
2021-01-19,58.63436126708984,58.87970791504377,55.69876612901209,57.8509596667324,312451180,0.02159889658663383,0.03131268104638736,226595532.0,1.3788938256734913
2021-01-20,59.413455963134766,60.21837426733576,58.76349586076658,59.413455963134766,233131500,0.01328734003762766,0.030064674495621804,230298160.0,1.0123029207007126
2021-01-21,57.39469909667969,59.8094606521502,56.95565631784783,59.486631602317104,161178670,-0.03397810872519669,0.0326765541339335,208183833.0,0.7742131926257694
2021-01-22,55.69877243041992,58.17810386987264,54.549505023399945,57.67879333631906,237156650,-0.029548489546099455,0.03292982895674534,212570185.0,1.1156628103795458
2021-01-25,56.12490463256836,56.97717146208907,54.32136533864285,56.043120224609176,163484730,0.007650656981368353,0.025695864734860855,211894149.0,0.7715396143382892
2021-01-27,53.89093017578125,56.056036562416494,53.70153935892978,56.03451331132592,149180840,-0.03980362142995553,0.024946661458770756,202286749.0,0.7374721317015184
2021-01-28,53.69292831420898,54.28693588607885,52.737353771624434,53.20222840596076,170917520,-0.003674122174667116,0.020674586885306,200024630.0,0.8544823704960735
2021-01-29,51.73873519897461,54.56241556455209,51.30829645926937,54.23958650977317,268265750,-0.036395726152213315,0.02111067577256498,215310347.0,1.2459491786523385
2021-02-01,54.76041793823242,55.09615963557378,51.43312497778606,52.07448107551457,210846940,0.05840271757005944,0.03985501003750306,215706604.0,0.9774709540186354
2021-02-02,55.23820877075195,55.78486785390462,53.72736775134533,55.35442907900713,180489570,0.00872511296496059,0.03992803240464465,208710335.0,0.8647850141201681
2021-02-03,56.22821044921875,57.188086927684864,54.8594119443453,55.51798264122715,148463810,0.017922407342632507,0.034430069226797026,192311598.0,0.7719961330673358
2021-02-04,56.4692611694336,57.11922132328764,54.97563816811034,56.30139031814816,147649950,0.004287006794081671,0.03387729377305525,183763443.0,0.8034783610361501
2021-02-05,58.97441482543945,59.45220213348944,56.0775636779159,56.55104896264094,291008880,0.044363138531054114,0.023555921201675663,196746464.0,1.4791060234759796
2021-02-08,60.515384674072266,60.68325553047735,58.77210635418916,59.74490217107827,214621690,0.02612946399203775,0.015882877041895824,194492968.0,1.1034933149871002
2021-02-09,60.19255828857422,61.67757078743541,59.53829606246283,60.82100180636304,293370280,-0.00533461676293967,0.01931497918782265,207481523.0,1.4139585817480238
2021-02-10,59.42207336425781,62.37057499063755,58.54397459757679,61.1223051879329,573979190,-0.012800335227862503,0.02355736961822077,249961358.0,2.296271690122599
