Date,Close,High,Low,Open,Volume
2020-12-21,263.8864440917969,276.18256026582617,261.10057916133013,273.55042976831993,12783780
2020-12-22,268.7952575683594,270.6973252846739,256.76811879188216,263.9824671851667,13404085
2020-12-23,271.19683837890625,273.4927698795291,264.95271148043525,269.82313749714285,8163885
2020-12-24,270.6973571777344,274.4342122533432,269.59263274071014,273.0124911510444,6214910
2020-12-28,272.4264831542969,276.33627474097915,271.11041786097366,272.8203470323998,6621705
2020-12-29,271.05279541015625,274.3381509390104,270.514842115183,273.9731342373367,4642735
2020-12-30,275.69256591796875,277.2392031570221,270.51475970221816,272.82027730918725,8186020
2020-12-31,276.2402038574219,281.4660607087133,274.8857049619994,277.62352063077867,13220150
2021-01-01,277.6235046386719,280.31327081178426,276.68207181995626,278.00775276108044,5820940
2021-01-04,278.7859191894531,282.0424864257905,277.62355886435193,280.88971251715145,5262530
2021-01-05,279.9002380371094,281.0818297371162,275.0202247391355,277.3737630909094,6194675
2021-01-06,285.0107727050781,291.0531744744595,278.3919841286471,280.88005433434887,21223825
2021-01-07,286.1635437011719,290.0925369141766,284.34792967301354,287.0376956596364,8845040
2021-01-08,282.71484375,290.0733107166419,280.64948454605866,288.9589706973233,7844545
2021-01-11,280.639892578125,285.1164253950073,278.9683679241009,284.79942877849004,5149790
2021-01-12,284.43438720703125,287.61408641632505,279.3526203205954,280.6398968993058,9024105
2021-01-13,280.72637939453125,286.95127549401013,277.08556449978715,286.6534809863501,5903480
2021-01-14,281.1010437011719,284.7610611575686,279.05488620804704,282.12893031392827,5618095
2021-01-15,276.89337158203125,282.42663753535186,276.08644184988003,282.1288430859716,4983220
2021-01-18,273.4639587402344,280.86083012008453,272.3784365774719,278.2863355405913,6329360
2021-01-19,277.3353576660156,278.17110549002285,275.2795845352916,276.27865322107596,2887500
2021-01-20,279.1028747558594,280.19798330800813,276.08646706886464,278.58412369628843,2870575
2021-01-21,279.44873046875,284.9531798647551,278.5841647861131,280.5054348880863,6042200
2021-01-22,275.2122497558594,280.9760584571137,273.41586740123466,279.3525833276273,4410035
2021-01-25,274.0210876464844,277.70992190789474,272.2535230618241,275.3179505415405,3497400
2021-01-27,276.32659912109375,277.3641011400807,273.25258529784105,275.2698949596249,4115535
2021-01-28,279.93865966796875,287.9407366275368,275.31800748500456,275.99043442119455,14139780
2021-01-29,279.75616455078125,284.14627414364367,277.6619869971483,282.04248085748014,7003680
2021-02-01,280.4862060546875,287.7486040038812,278.8050948754065,282.3786580977282,12208490
2021-02-02,282.5227355957031,283.96368797448133,280.764757276493,282.04241813611037,5315880
2021-02-03,282.3018493652344,287.8062993778275,280.9185323915592,283.84848721502414,9312665
2021-02-04,291.8216857910156,295.8755664784023,281.3219527567573,283.34887844232446,11025600
2021-02-05,298.7574768066406,301.25513360139365,291.0723970174023,297.7392060798668,15029430
2021-02-08,310.9959411621094,312.9748467618245,300.10234463322837,301.6009327705611,24263805
2021-02-09,315.4244689941406,324.48324888476503,305.86614020306814,312.0141975773321,26576235
2021-02-10,310.9383239746094,321.62058028511143,309.5358051092745,316.7021338672906,15255270
2021-02-11,311.05364990234375,314.5023558898034,309.66074652433514,312.3985625656048,5604990
2021-02-12,332.7447509765625,339.622900990868,312.39850901905527,312.67707205715504,36497695
2021-02-15,329.13275146484375,335.2616073149554,323.1576007291592,333.14819863689866,14605000
2021-02-16,321.6494140625,333.10019651450835,319.3150779764681,330.07420203451284,8881850
2021-02-17,326.3565368652344,332.3797077200676,318.35443095302213,321.23633593325394,10460450
2021-02-18,326.84637451171875,331.6111442207245,323.935652244457,323.935652244457,4680520
2021-02-19,321.88958740234375,329.545850107771,318.1527322123548,327.18269603644416,4986820
2021-02-22,310.44842529296875,321.81272442345744,307.0189513132119,321.81272442345744,8588995
2021-02-23,313.72412109375,315.4917150424168,306.019840035673,310.27544544875514,4687445
2021-02-24,321.8992004394531,326.0395352246442,313.186233363283,314.7040531832114,3235425
2021-02-25,331.79376220703125,334.252985650625,320.8521146447966,323.73401986615704,9537220
2021-02-26,338.07623291015625,347.74021764710926,322.7733260076576,325.6552307041546,25638605
2021-03-01,372.4285583496094,379.4219794672205,341.1310559137296,343.5134410939329,33081285
2021-03-02,364.58978271484375,381.94846335980554,359.2870883255834,378.58624102268794,27796385
2021-03-03,362.3707275390625,370.8051014724436,361.1987516933648,364.84915288291353,9159855
2021-03-04,376.7803039550781,387.2896544020557,359.2775310810974,362.1594364106249,47960940
2021-03-05,372.88970947265625,383.9465986433071,364.2728121507304,378.4805830215989,17979140
2021-03-08,387.22235107421875,389.4414155356066,370.1518780112527,376.5689126501037,20916905
2021-03-09,389.3837585449219,398.27924736733763,387.13587632934684,393.8603208313454,23912320
2021-03-10,387.8083801269531,393.43768742950454,385.59890192951855,392.8997341485868,8479065
2021-03-12,381.8236083984375,396.4924948238239,377.529568620863,390.0178240714259,12514795
2021-03-15,374.08087158203125,385.49321985035516,367.92319783401297,385.49321985035516,10548415
2021-03-16,365.81939697265625,372.66872893180795,363.120015078878,370.5361181467898,11025335
2021-03-17,350.4396057128906,368.7781520619536,346.0207085512501,366.00190308225876,11818755
2021-03-18,339.4211730957031,357.3562425780043,334.30100112135887,353.1294541742038,18337275
2021-03-19,356.4820251464844,360.23811137234367,327.1922744857045,336.2222372808541,24535040
2021-03-22,353.13897705078125,361.00657912757373,346.62587368380747,356.7797914842833,11250950
2021-03-23,353.9267578125,357.5483706456314,351.78456045349066,355.1467830655728,6601325
2021-03-24,338.2491760253906,352.89885978609664,336.29908814661565,351.5347745022018,10445515
2021-03-25,330.8138427734375,339.87262303487984,327.57650778301496,339.87262303487984,10838460
2021-03-26,335.7226867675781,340.06474585000507,330.13178475753404,336.2222063488751,8880665
2021-03-30,337.2308654785156,340.83324630608666,334.37777869042935,334.37777869042935,7365165
2021-03-31,337.567138671875,341.0158148604729,333.34035046581863,337.8937510592801,5430005
2021-04-01,336.5584411621094,341.88036668636,336.2222130857735,338.14348287483506,4724735
2021-04-05,327.1250305175781,333.9071111715232,322.273835566149,331.61120880008303,8114150
2021-04-06,324.4160461425781,330.26630992793037,323.34975533643836,327.12504394946666,5058525
2021-04-07,328.34503173828125,330.7274170955049,321.42847731824287,323.58029034008763,7335430
2021-04-08,331.6880798339844,334.1473032978156,322.77338744853233,326.3853847368964,9702175
2021-04-09,332.5525817871094,336.9330745744944,329.4977698489002,332.37967454145615,6254115
2021-04-12,303.9449157714844,326.1740243016549,302.3022380887733,322.8118017171999,14036295
2021-04-13,309.6414489746094,311.8221090625262,303.95450651635707,303.95450651635707,6131320
2021-04-15,308.95941162109375,313.72415282149154,305.2897790323337,305.8853973341043,5790815
2021-04-16,312.6770324707031,314.7231894214172,308.55593001225736,309.5165648761607,4840415
2021-04-19,309.8432312011719,311.24575013830554,297.79685970023064,297.79685970023064,5966190
2021-04-20,315.0978698730469,316.8077988600733,310.4772182475358,310.4772182475358,5716145
2021-04-22,321.43804931640625,322.9654846983647,310.09295280448544,310.09295280448544,4942510
2021-04-23,328.9214172363281,330.05495949732415,319.12295785290354,320.8520891216686,8147370
2021-04-26,332.5429992675781,334.15685887840914,330.07416051614257,330.8234545723321,3958795
2021-04-27,344.52215576171875,346.3281249637952,329.43055857229433,332.3797151034776,11298835
2021-04-28,345.0312805175781,349.2868864659178,341.0254197303268,345.8285946561061,7690145
2021-04-29,344.3972473144531,349.28687572052246,339.16177507991557,346.0207227347225,6060475
2021-04-30,344.1763000488281,347.5865425071439,337.7112160685492,342.9274862991992,3783275
2021-05-03,339.2098083496094,342.36071927065376,336.7986344519248,338.3356563041711,3866580
2021-05-04,340.1031799316406,343.7247628626965,338.3356152765862,342.94665095792385,2930215
2021-05-05,331.15966796875,342.5527834097304,329.49775909642545,341.0253774904695,6078590
2021-05-06,331.45745849609375,335.06942561495447,329.6994802947773,333.4363639516063,2386180
2021-05-07,325.34783935546875,328.50833656433707,323.0615234731492,326.6158845313144,4155495
2021-05-10,335.9628601074219,337.6631733568192,324.87712495566336,326.61587181029455,5144555
2021-05-11,344.3492736816406,345.905497961251,331.044470758245,331.4191325451002,6486335
2021-05-12,335.56903076171875,351.40027706000967,332.9176687368576,345.636466965097,8139435
2021-05-14,335.77069091796875,340.83322591762703,332.3796511411154,338.1434601204411,5857255
2021-05-17,338.54693603515625,342.17813448072917,334.87730398824834,338.74866113873026,3874060
2021-05-18,352.5626220703125,354.04197870038837,340.11277272782047,341.9860224989074,9526800
2021-05-19,356.9911804199219,362.14978577195484,353.5136863480768,354.2821826353753,10493850
2021-05-20,356.5204772949219,359.3543329953447,350.2090982195458,357.7404732083662,4799150
2021-05-21,357.740478515625,364.0230398064476,355.44457604346746,357.3562303677278,6000765
2021-05-24,362.06329345703125,365.5792207624906,358.7779384661314,359.2774580678834,6355885
2021-05-25,366.5687255859375,367.7310857890732,363.1200492708659,365.3294981616204,4947580
2021-05-26,363.898193359375,370.8147780619708,362.7358330538894,368.88389205827576,4613785
2021-05-27,370.48809814453125,372.94732129830584,360.4302489346495,365.04128501891375,11421490
2021-05-28,364.32080078125,370.4880899915824,362.89905051703346,370.4208385099214,3356385
2021-05-31,365.6560974121094,368.69167802237064,364.49370802771153,366.93372898238533,2485790
2021-06-01,364.0038146972656,369.39296279185146,362.735769504568,367.30837201372344,2098710
2021-06-02,368.4899597167969,370.3247760030111,364.12866880252983,365.03166800760386,2883775
2021-06-03,369.22967529296875,374.3786944269917,368.1153644286053,370.4208826950125,2749735
2021-06-04,369.21044921875,372.1499899482645,367.6446094915651,372.1499899482645,1798105
2021-06-07,402.4676208496094,406.12763775844223,370.17107768615375,372.5342315157046,30720335
2021-06-08,412.0836181640625,419.6053776989797,407.69350895399816,409.4130539003509,32451425
