Date,Close,High,Low,Open,Volume
2020-12-21,2519.402587890625,2578.6769575271564,2488.00115250758,2555.8963365616473,2705195
2020-12-22,2566.169189453125,2576.1300374461425,2518.0618051347574,2531.774928776382,2881737
2020-12-23,2598.553955078125,2607.710870605259,2559.8715268400847,2569.341204773514,2790988
2020-12-24,2599.090087890625,2609.8103793673413,2575.7286551846814,2598.777325480599,1807144
2020-12-28,2617.001708984375,2635.1369121818507,2592.52379758613,2599.6706585029765,2108994
2020-12-29,2617.984619140625,2637.1918088050247,2608.6043637231273,2608.6043637231273,1994151
2020-12-30,2599.044921875,2633.3497613594045,2592.523368746157,2621.46806342957,2637968
2020-12-31,2557.459228515625,2595.203583560524,2541.6021326091877,2590.736795981246,4040956
2021-01-01,2615.974609375,2626.471562046444,2571.9767439223515,2572.8701015965166,2681440
2021-01-04,2715.315673828125,2725.4106581808696,2627.319951520228,2635.404881302488,5113293
2021-01-05,2763.15478515625,2782.1386322899616,2715.4495812480673,2715.4495812480673,5801309
2021-01-06,2726.080078125,2781.4682363566076,2713.305023815131,2769.40791158037,3726716
2021-01-07,2709.375,2752.300876730319,2680.2961662081784,2747.0746474760936,3717827
2021-01-08,2788.079833984375,2794.422760612635,2733.6744397297516,2760.4751695310238,5879039
2021-01-11,2837.705322265625,2885.5446589159924,2810.9940208693038,2885.5446589159924,9508039
2021-01-12,2836.2763671875,2867.677798518108,2814.0763443401993,2837.7056084359856,3611458
2021-01-13,2822.07177734375,2838.196924675898,2792.8590291998826,2836.4102095832473,3572801
2021-01-14,2909.5634765625,2923.7054292769126,2792.9374363990723,2823.906514424815,6931542
2021-01-15,2894.0341796875,2930.4181787072926,2873.1345001986588,2895.510937116094,4131692
2021-01-18,2883.65185546875,2914.978871823652,2852.906539152469,2908.9372329552066,4160906
2021-01-19,2918.514404296875,2934.8940028198926,2892.8262937218337,2893.7213513622182,2975735
2021-01-20,2961.566162109375,2978.7064250300778,2924.242309797424,2926.8378890188737,3453446
2021-01-21,2930.2841796875,2961.879535655659,2919.7672537182943,2958.16513431705,2778546
2021-01-22,2956.46533203125,2976.0670092859323,2901.6876230894795,2901.6876230894795,3052459
2021-01-25,2945.90283203125,2989.3131213497177,2934.5802233960394,2961.700509705165,2272887
2021-01-27,2918.828125,2959.4636595207935,2888.3513648494254,2953.6905807260937,2786662
2021-01-28,2861.096435546875,2931.3136610675465,2849.684451064856,2891.0360687780685,3083938
2021-01-29,2784.83740234375,2879.265974097402,2774.6784117186867,2873.1795390386824,5445659
2021-02-01,2809.899169921875,2832.8573100025524,2724.6449333412297,2774.6785658792774,3985846
2021-02-02,2867.272216796875,2885.665694128134,2819.4314319179966,2840.9128142564196,2881837
2021-02-03,2864.228271484375,2896.4055390063863,2830.752996009408,2875.8192202804444,2505866
2021-02-04,2853.8466796875,2898.0626611767793,2842.703255027167,2878.5503596139765,2057261
2021-02-05,2826.54736328125,2869.420757362734,2800.635487090299,2863.2447282447215,2366135
2021-02-08,2876.8046875,2887.4557854133027,2824.040867752225,2854.786183377473,2526592
2021-02-09,2843.50830078125,2905.177898337291,2831.962145560351,2859.7089301723518,2658751
2021-02-10,2876.088623046875,2881.548343282133,2825.9653975642864,2850.7584493222253,2127983
2021-02-11,2869.554931640625,2881.4592425282754,2850.8035168861384,2877.610450787464,1165882
2021-02-12,2855.950439453125,2904.9100568521394,2848.073887198739,2850.0429706323434,2777404
2021-02-15,2810.3466796875,2872.239825031456,2802.9176579380933,2872.239825031456,2630853
2021-02-16,2782.554931640625,2835.2289369012587,2774.678381563174,2819.43125868516,3435770
2021-02-17,2750.6015625,2804.0812534103998,2725.9426822339824,2779.2434053306742,3678426
2021-02-18,2736.504150390625,2772.798557403397,2712.9192977253047,2743.3512528960932,4189909
2021-02-19,2749.483154296875,2763.1773626452605,2699.628264300904,2737.086517423129,3725028
2021-02-22,2647.98291015625,2771.098117308481,2634.288486221384,2771.098117308481,5366696
2021-02-23,2667.450439453125,2710.2342336083884,2656.5307811590806,2658.3208962407243,3832829
2021-02-24,2638.71923828125,2688.1711676885798,2614.597262605096,2660.1110262187194,3774549
2021-02-25,2680.9658203125,2711.9346792418423,2656.933438609498,2661.901051525302,4224073
2021-02-26,2590.565673828125,2660.4249744962144,2577.7663043767075,2649.370923942727,5553153
2021-03-01,2617.3271484375,2653.8455388480575,2597.277947457536,2618.9382956726527,3265871
2021-03-02,2690.856201171875,2707.5489361304726,2638.629508665333,2649.3701986599003,3306469
2021-03-03,2738.07080078125,2742.4564956280387,2682.3980430579804,2716.4998251406973,3509857
2021-03-04,2729.65625,2758.0743197527954,2699.5376587565524,2705.7582633921706,3916760
2021-03-05,2692.378173828125,2741.740515195055,2682.1298075688724,2699.5834315237335,3203686
2021-03-08,2691.393798828125,2714.7100964099527,2681.5929603838504,2699.4941149925544,2003125
2021-03-09,2730.776123046875,2745.052249014523,2678.10211088763,2691.3935860216734,1942397
2021-03-10,2748.677734375,2768.5927706218476,2738.8768950721187,2752.3027622048253,3053778
2021-03-12,2737.041259765625,2789.8944531188436,2722.183435176011,2752.3020350787438,2938317
2021-03-15,2744.38037109375,2773.783096357578,2721.869763156952,2721.869763156952,3097083
2021-03-16,2783.674072265625,2811.3760626716953,2738.8763934337435,2738.8763934337435,4894756
2021-03-17,2786.27001953125,2823.9072421681008,2761.5217597931337,2779.1543540196362,3838390
2021-03-18,2717.842041015625,2816.2535673461166,2673.5814922848194,2797.9048889858923,3656306
2021-03-19,2730.104248046875,2773.7830962349663,2689.647694154912,2712.024130878331,5776626
2021-03-22,2801.216552734375,2809.9881597356534,2701.865172530263,2728.761693487697,2821646
2021-03-23,2812.808349609375,2836.437784928477,2795.130960448019,2810.481112235853,3305973
