Date,Close,High,Low,Open,Volume
2020-12-21,13.294859886169434,13.332504261276176,12.931132904097742,13.038082338831583,302332000
2020-12-22,13.241010665893555,13.299845214617307,13.017389738557874,13.28189604588792,185580000
2020-12-23,12.97276782989502,13.237772518322112,12.968530174223998,13.218825746792993,179144000
2020-12-24,12.957310676574707,13.095671649944181,12.902465562166906,13.000688634360822,97884000
2020-12-28,12.863823890686035,13.025868569074484,12.727458111823653,13.025868569074484,212564000
2020-12-29,12.906951904296875,13.035839963058338,12.806235314111813,12.888753571154453,170372000
2020-12-30,13.108884811401367,13.176693956090814,12.860583496832678,12.95382047640574,225396000
2020-12-31,13.018385887145996,13.114116361372156,12.878778192691485,13.099657363228502,192424000
2021-01-04,13.0767240524292,13.614212986841412,12.926147495048388,13.067500305121046,560640000
2021-01-05,13.367158889770508,13.405799918708546,13.050299979878782,13.063013897871317,322760000
2021-01-06,12.57912540435791,13.207857143489328,12.55070572206963,13.185420201840708,580424000
2021-01-07,13.30657958984375,13.340235478052634,12.850363041122911,12.931135270824335,461480000
2021-01-08,13.239516258239746,13.383361639460059,13.005424797193161,13.325026358914794,292528000
2021-01-11,13.58329963684082,13.921847963012926,13.325026156059941,13.381118027153345,518344000
2021-01-12,13.44693374633789,13.715927864557273,13.307576126874734,13.713932666822668,291476000
2021-01-13,13.493803024291992,13.586791799856059,13.347465053272895,13.452170148278045,210028000
2021-01-14,13.16323184967041,13.561611414349295,13.143537592713157,13.536931064909215,283120000
2021-01-15,12.82343864440918,13.287882305059432,12.812469810724464,13.190905033846901,277780000
2021-01-19,12.988723754882812,13.057280388815155,12.807981463243154,12.979748217546279,226188000
2021-01-20,13.328269004821777,13.392837146187576,13.020135512164993,13.074980630078048,258572000
2021-01-21,13.82861328125,13.95999393650623,13.215836406734253,13.380872002336934,337780000
2021-01-22,13.674047470092773,13.802935556370324,13.589036624292714,13.701470507641192,246820000
2021-01-25,13.614962577819824,13.789721185785888,13.19938129579068,13.74310221612875,251112000
2021-01-26,13.397571563720703,13.606483388773166,13.349955005333001,13.542413583397934,163980000
2021-01-27,12.881525993347168,13.195642241917133,12.75787317030376,13.19289955793835,371272000
2021-01-28,13.014402389526367,13.302343331450121,12.924156288848982,12.9598064276967,228316000
2021-01-29,12.953322410583496,13.297355184274961,12.875291917591868,13.038333242858723,271552000
2021-02-01,13.199880599975586,13.2335355380806,12.866567471839382,13.01664572884835,217204000
2021-02-02,13.518732070922852,13.533938558603332,13.248242035181995,13.361175169955763,220440000
2021-02-03,13.49255657196045,13.89268122482267,13.478595893291107,13.597759985933012,245408000
2021-02-04,13.625931739807129,13.635155488119919,13.300347404064619,13.493055176707028,201340000
2021-02-05,13.552888870239258,13.698729491103327,13.507765817330919,13.686513894774555,169152000
2021-02-08,14.3982572555542,14.433158947018137,13.68875246708094,13.68875246708094,434624000
2021-02-09,14.223251342773438,14.542353649548263,14.182615117513894,14.300533397758027,287560000
2021-02-10,14.722846031188965,14.863201253824297,14.301282039333971,14.422690490908412,485352000
2021-02-11,15.207982063293457,15.229422356874197,14.883146161796272,14.938241392149193,450828000
2021-02-12,14.919294357299805,15.24836885971314,14.73356597486961,15.007795360880671,374756000
2021-02-16,15.28725814819336,15.329390295174722,14.908074531360281,15.02200431508525,321960000
2021-02-17,14.864200592041016,15.180810369685322,14.738553519197914,15.128456867917356,274756000
2021-02-18,14.78741455078125,14.831539993564954,14.534126197463962,14.687694606829579,233868000
2021-02-19,14.884641647338867,15.134438891463464,14.805115230939935,14.98236639799842,271724000
2021-02-22,14.315492630004883,15.090812459281109,14.284828587536415,14.7333173121364,325884000
2021-02-23,14.102343559265137,14.198822514035365,13.351953168163426,14.03578021297403,391780000
2021-02-24,14.458338737487793,14.466067513196569,13.717422369270516,14.08314457417038,448320000
2021-02-25,13.270181655883789,14.33443901715153,13.179188080871866,14.00611199836621,824436000
2021-02-26,13.676041603088379,13.815648400098299,13.323532538638371,13.713934197276801,500932000
2021-03-01,13.802931785583496,13.885948361591872,13.515241033932776,13.836088393397688,353184000
2021-03-02,13.36865520477295,13.881462909178813,13.358433857283094,13.861020214199105,264116000
2021-03-03,12.768841743469238,13.413777543276217,12.762858052083374,13.388598869860433,377592000
2021-03-04,12.33556079864502,12.938615575725441,12.04986423160692,12.764853610702268,573344000
2021-03-05,12.426553726196289,12.514805563806275,11.646497027872458,12.514805563806275,542840000
2021-03-08,11.56074047088623,12.436277690098503,11.53406492027041,12.415087507609316,543112000
2021-03-09,12.489447593688965,12.585709625677136,12.029581319455215,12.100406741885838,521824000
2021-03-10,12.437575340270996,12.948065579929416,12.426851970545927,12.808909118795265,384376000
2021-03-11,12.961533546447754,13.014154358534435,12.703170905345067,12.91814061708739,299916000
2021-03-12,12.824372291564941,12.857041851117744,12.559026896264074,12.617133067544048,243964000
2021-03-15,13.158798217773438,13.174260154911902,12.735841507996014,12.83310149724649,221988000
2021-03-16,13.258552551269531,13.479257837675465,13.084481372803003,13.323641474792712,272128000
2021-03-17,13.308426856994629,13.420150815607716,12.957541896819428,13.007668319701601,243864000
2021-03-18,12.691203117370605,13.151568017279345,12.685716806925916,13.104185207444301,293896000
2021-03-19,12.814146995544434,12.889710986982735,12.581471167444477,12.718632702400825,299208000
2021-03-22,13.15380859375,13.361546297589527,12.874996218983888,12.880981975157276,297804000
2021-03-23,13.038596153259277,13.311672080567098,12.989217459153739,13.221644080605948,222048000
2021-03-24,12.611899375915527,13.126880071260182,12.605665320968077,13.11889937738651,245840000
2021-03-25,12.504411697387695,12.683470687202513,12.241809920894694,12.468750209276983,295144000
2021-03-26,12.80766487121582,12.824623248846297,12.34306088171137,12.523615375554263,363968000
2021-03-29,12.916394233703613,13.030363335870426,12.668754976475395,12.788708883498062,273520000
2021-03-30,12.840084075927734,12.943329820806323,12.673744343397683,12.810407393306773,200204000
2021-03-31,13.315412521362305,13.437361379878029,12.950561986434117,12.983480795926578,314776000
2021-04-01,13.777772903442383,13.835879080768066,13.47801127894021,13.538862038226707,308276000
2021-04-05,13.953088760375977,13.979523315095443,13.699214481896792,13.833384093236818,255672000
2021-04-06,13.827401161193848,14.01967698259922,13.739618291490467,13.965311422908092,191744000
