Date,Close,High,Low,Open,Volume
2020-12-21,86.07762145996094,86.19870821457275,84.06482960264226,84.81565683297735,33974000
2020-12-22,85.36599731445312,85.98085084047112,84.64941153653486,85.81807923743065,20370000
2020-12-23,85.76349639892578,86.55154089513248,85.41463085492951,85.55011232552296,22974000
2020-12-24,86.05776977539062,86.46717488960903,85.57094668185455,85.8017013279546,9312000
2020-12-28,88.0328369140625,88.67994788097882,86.43789340684248,86.5912300604431,27650000
2020-12-29,87.22893524169922,88.7529202231674,87.09742915173068,88.69138866981423,19726000
2020-12-30,86.16148376464844,87.72516940602775,85.75207866076447,87.58820379818833,21026000
2020-12-31,86.97484588623047,87.21601985817294,86.15354439427452,86.21210764385076,21070000
2021-01-04,85.65928649902344,87.4636464411681,84.71690581732847,87.34008358640446,37324000
2021-01-05,86.35006713867188,86.68652187444044,85.20124606667888,85.6076753306863,20360000
2021-01-06,85.49799346923828,86.54459001427169,84.16903787338767,84.37547823924433,46588000
2021-01-07,88.05170440673828,88.22439556368579,85.69053939531456,85.69053939531456,41936000
2021-01-08,89.21739959716797,89.29332585763812,87.40062131631798,88.19164922097684,35484000
2021-01-11,87.15597534179688,88.54994580133611,86.9500347222767,88.18470162798775,34796000
2021-01-12,86.22003936767578,87.73211302288776,85.17543429898133,86.6135656079174,29528000
2021-01-13,86.7073745727539,87.16094827201765,85.71834159853628,85.71834159853628,23432000
2021-01-14,85.89698791503906,87.71475825531489,85.65630612320594,86.78775664072327,29212000
2021-01-15,85.73322296142578,86.72572393076636,84.94369431632818,85.80269772639237,31444000
2021-01-19,88.55440521240234,89.51564055637627,85.99176721747224,86.49645306604887,41660000
2021-01-20,93.29856872558594,94.273699131295,90.29327584791857,90.63369841737502,64152000
2021-01-21,93.50101470947266,95.8795424858675,93.26579250719601,93.97245864179769,58634000
2021-01-22,93.91837310791016,94.50543672127229,93.12139349550735,93.86378525576802,32744000
2021-01-25,94.00372314453125,95.37040330733852,92.26089490963317,94.919805555433,50586000
2021-01-26,94.6821060180664,95.06918077277226,93.10304122733542,93.59234042721772,31462000
2021-01-27,90.26498413085938,93.31841329790922,89.19010540093252,93.0424981499985,82512000
2021-01-28,91.96514892578125,93.691598830972,90.8634721784876,90.8634721784876,55278000
2021-01-29,90.68282318115234,91.68425930662701,89.40250361723265,91.0133261797353,44530000
2021-02-01,93.94369506835938,95.05876695305972,91.537869114529,91.537869114529,40252000
2021-02-02,95.23641967773438,96.7375742923494,94.60369579708804,94.93916613642043,66332000
2021-02-03,102.1720199584961,104.54112080046828,99.92251415054169,102.50599859407848,97882000
